file,label,snr_before,snr_after,flat_before,flat_after,hf_before,hf_after
M_0065_20y1m_1 (mp3cut.net) (11).mp3,word repetition,20.986954,49.956912994384766,0.0060043773,0.00343082,0.0007407646,0.0010661535
M_0065_20y1m_1 (mp3cut.net) (13).mp3,word repetition,16.347393,26.56570053100586,0.019939918,0.015163949,0.0062436885,0.019366175
M_0065_20y1m_1 (mp3cut.net) (14).mp3,word repetition,17.848114,38.22467041015625,0.019387009,0.0035729615,0.00048585105,0.00061511603
M_0065_20y1m_1 (mp3cut.net) (15).mp3,word repetition,13.616668,40.46418762207031,0.011384257,0.010235582,0.0015313412,0.003536813
M_0065_20y1m_1 (mp3cut.net) (16).mp3,word repetition,13.616668,40.46418762207031,0.011384257,0.010235582,0.0015313412,0.003536813
M_0065_20y1m_1 (mp3cut.net) (18).mp3,word repetition,17.802444,37.15507888793945,0.02340309,0.020648753,0.0006354804,0.00064749137
M_0065_20y1m_1 (mp3cut.net) (2).mp3,word repetition,11.013188,18.895708084106445,0.02346349,0.004182824,0.0002561767,0.0003070843
M_0065_20y1m_1 (mp3cut.net) (3).mp3,word repetition,21.635942,42.58088684082031,0.027909681,0.0071334518,0.01044515,0.022755677
M_0065_20y1m_1 (mp3cut.net) (7).mp3,word repetition,18.241383,32.546104431152344,0.005802505,0.007195901,0.0007286894,0.0010293445
M_0065_20y1m_1 (mp3cut.net) (8).mp3,word repetition,19.312992,38.8390998840332,0.029457636,0.011076355,0.0051957313,0.0116544925
M_0065_20y1m_1 (mp3cut.net) (9).mp3,word repetition,18.385702,42.40468978881836,0.023640169,0.008904137,0.011533405,0.046543326
M_0065_20y1m_1 (mp3cut.net).mp3,word repetition,17.78045,45.722190856933594,0.032461602,0.006390284,0.02020458,0.03033142
M_0073_09y11m_1 (mp3cut.net) (1).mp3,word repetition,13.861375,13.796905517578125,0.0070132166,0.008211185,0.016006483,0.045389105
M_0073_09y11m_1 (mp3cut.net) (10).mp3,word repetition,12.240711,13.111659049987793,0.00298306,0.0032107586,0.004696816,0.0090157995
M_0073_09y11m_1 (mp3cut.net) (11).mp3,word repetition,13.707141,27.093650817871094,0.017422369,0.0077321306,0.0026693854,0.009884138
M_0073_09y11m_1 (mp3cut.net) (12).mp3,word repetition,16.895763,24.21278953552246,0.004237898,0.006647511,0.00078185624,0.0023365659
M_0073_09y11m_1 (mp3cut.net) (2).mp3,word repetition,15.999599,15.209278106689453,0.0037405635,0.0028511004,0.0011582546,0.0022801773
M_0073_09y11m_1 (mp3cut.net) (3).mp3,word repetition,23.266987,41.05998611450195,0.0148323355,0.0026421763,0.006155442,0.021226663
M_0073_09y11m_1 (mp3cut.net) (4).mp3,word repetition,13.97205,14.626626014709473,0.0025675509,0.0021744922,0.0003376682,0.000437205
M_0073_09y11m_1 (mp3cut.net) (7).mp3,word repetition,15.584573,16.811880111694336,0.0021140256,0.0024109548,0.00078155554,0.0011104572
M_0073_09y11m_1 (mp3cut.net) (8).mp3,word repetition,17.660349,20.143810272216797,0.008737895,0.0041096844,0.0025951767,0.0036705288
M_0073_09y11m_1 (mp3cut.net) (9).mp3,word repetition,14.164477,14.440235137939453,0.0008651856,0.0007070131,0.0039040816,0.015030424
M_0073_09y11m_1 (mp3cut.net).mp3,word repetition,24.803703,30.19737434387207,0.008821736,0.0021183665,0.003330512,0.013660557
M_0078_12y4m_1 (mp3cut.net) (1).mp3,word repetition,20.17369,27.553302764892578,0.032044977,0.02393779,0.056192145,0.06932038
M_0078_12y4m_1 (mp3cut.net) (2).mp3,word repetition,22.105532,35.830108642578125,0.02531999,0.0060316953,0.012170609,0.023750113
M_0078_12y4m_1 (mp3cut.net) (3).mp3,word repetition,19.823969,27.939680099487305,0.004990943,0.006732823,0.0011730439,0.0012030046
M_0078_12y4m_1 (mp3cut.net) (4).mp3,word repetition,20.937618,43.605796813964844,0.020785,0.014513552,0.048966922,0.13483918
M_0078_12y4m_1 (mp3cut.net) (5).mp3,word repetition,18.078125,28.750322341918945,0.056009468,0.011040624,0.15281038,0.2084121
M_0078_12y4m_1 (mp3cut.net) (6).mp3,word repetition,16.851652,35.596431732177734,0.014122327,0.0141455475,0.004041039,0.005452095
M_0078_12y4m_1 (mp3cut.net).mp3,word repetition,22.036194,52.40636444091797,0.0028197106,0.002856905,0.00046306936,0.0011902474
M_0090_10y1m_1 (mp3cut.net) (1).mp3,word repetition,22.907337,28.218372344970703,0.05428825,0.01245829,0.03551503,0.08074493
M_0090_10y1m_1 (mp3cut.net) (2).mp3,word repetition,25.39597,40.596561431884766,0.06084195,0.013206776,0.04116199,0.077183485
M_0090_10y1m_1 (mp3cut.net) (3).mp3,word repetition,28.397789,47.855220794677734,0.071729474,0.014281389,0.11430972,0.17067936
M_0090_10y1m_1 (mp3cut.net) (4).mp3,word repetition,27.116755,38.94539260864258,0.023889618,0.0025743144,0.04570941,0.09288335
M_0090_10y1m_1 (mp3cut.net) (5).mp3,word repetition,30.045353,56.898780822753906,0.025652204,0.0057467474,0.0008075172,0.001526992
M_0090_10y1m_1 (mp3cut.net) (6).mp3,word repetition,21.798481,27.688316345214844,0.044066586,0.026109846,0.027523626,0.030344421
M_0090_10y1m_1 (mp3cut.net) (7).mp3,word repetition,25.224657,46.83720016479492,0.060600366,0.01994156,0.014330559,0.022334296
M_0090_10y1m_1 (mp3cut.net) (8).mp3,word repetition,26.67865,36.98670959472656,0.04480804,0.02971466,0.035585452,0.050318684
M_0090_10y1m_1 (mp3cut.net).mp3,word repetition,24.763754,47.56953811645508,0.02642543,0.01023245,0.0014673495,0.0019296913
M_0091_11y4m_1 (mp3cut.net) (1).mp3,word repetition,22.313396,34.89805603027344,0.049991775,0.031300172,0.014939478,0.014966749
M_0091_11y4m_1 (mp3cut.net) (2).mp3,word repetition,27.40861,32.99197769165039,0.030997392,0.016197128,0.11239281,0.1282276
M_0091_11y4m_1 (mp3cut.net) (3).mp3,word repetition,15.024915,20.72840118408203,0.025113234,0.0082038,0.15987518,0.34866816
M_0091_11y4m_1 (mp3cut.net) (4).mp3,word repetition,27.265549,39.682918548583984,0.026200227,0.0056900727,0.11585114,0.2760725
M_0091_11y4m_1 (mp3cut.net).mp3,word repetition,23.930546,28.29279327392578,0.031403814,0.006444604,0.001625007,0.0033914526
M_0094_10y6m_1 (mp3cut.net) (1).mp3,word repetition,28.477352,39.504356384277344,0.03012085,0.011245918,0.024811603,0.038474478
M_0094_10y6m_1 (mp3cut.net) (2).mp3,word repetition,29.288904,40.92002487182617,0.03150456,0.020629479,0.0056828614,0.008314377
M_0094_10y6m_1 (mp3cut.net).mp3,word repetition,33.85534,50.835357666015625,0.010814233,0.0013484795,0.0021458468,0.0052037695
M_0095_08y10m_1 (mp3cut.net) (1).mp3,word repetition,20.8392,62.23229217529297,0.015799548,0.011877989,0.010782724,0.031052195
M_0095_08y10m_1 (mp3cut.net) (2).mp3,word repetition,19.319212,37.507930755615234,0.0074001825,0.004981239,0.0111883795,0.025339758
M_0095_08y10m_1 (mp3cut.net) (3).mp3,word repetition,16.092432,29.05499267578125,0.012184951,0.016945645,0.0021178853,0.0072632395
M_0095_08y10m_1 (mp3cut.net) (4).mp3,word repetition,12.382468,20.092178344726562,0.01289412,0.010578163,0.025236374,0.08221932
M_0095_08y10m_1 (mp3cut.net) (5).mp3,word repetition,17.69936,51.051116943359375,0.014277211,0.011201672,0.03356533,0.07657649
M_0095_08y10m_1 (mp3cut.net).mp3,word repetition,18.387949,31.143835067749023,0.021863848,0.01724966,0.01632393,0.0671288
M_0098_07y8m_1 (mp3cut.net) (1).mp3,word repetition,16.509737,21.13947868347168,0.03348229,0.019773968,0.02990473,0.06813519
M_0098_07y8m_1 (mp3cut.net) (2).mp3,word repetition,25.352135,36.94209289550781,0.02533803,0.021008596,0.0043990505,0.0052743903
M_0098_07y8m_1 (mp3cut.net) (4).mp3,word repetition,26.451523,63.915523529052734,0.011638779,0.009737575,0.0046476363,0.0085332235
M_0098_07y8m_1 (mp3cut.net) (5).mp3,word repetition,23.45209,37.94725799560547,0.008826984,0.009584411,0.011139912,0.017430106
M_0098_07y8m_1 (mp3cut.net) (6).mp3,word repetition,22.072199,48.97642517089844,0.009451661,0.0088298675,0.004726807,0.0060980613
M_0098_07y8m_1 (mp3cut.net) (7).mp3,word repetition,6.232671,6.066374778747559,0.025773555,0.021374231,0.04322727,0.094593026
M_0098_07y8m_1 (mp3cut.net) (8).mp3,word repetition,15.64649,19.832799911499023,0.01361603,0.010929823,0.0062171184,0.011125592
M_0098_07y8m_1 (mp3cut.net).mp3,word repetition,25.125126,39.94865036010742,0.011630872,0.012954796,0.0022843103,0.006533358
M_0098_10y6m_1 (mp3cut.net) (1).mp3,word repetition,22.583906,41.71245193481445,0.0076309564,0.002728184,0.0019456837,0.0066909497
M_0098_10y6m_1 (mp3cut.net) (2).mp3,word repetition,16.213753,20.52112579345703,0.02535669,0.005825033,0.00508968,0.01640303
M_0098_10y6m_1 (mp3cut.net) (3).mp3,word repetition,19.718351,37.273681640625,0.042438686,0.017092364,0.014016313,0.041850388
M_0098_10y6m_1 (mp3cut.net) (4).mp3,word repetition,13.364711,17.562467575073242,0.01739902,0.013164365,0.008710398,0.024696475
M_0098_10y6m_1 (mp3cut.net) (5).mp3,word repetition,15.579239,53.75467300415039,0.024122262,0.009628405,0.010113838,0.042272247
M_0098_10y6m_1 (mp3cut.net) (6).mp3,word repetition,18.913067,29.251506805419922,0.039624546,0.029006409,0.004511933,0.010589069
M_0098_10y6m_1 (mp3cut.net) (7).mp3,word repetition,15.251035,29.92471694946289,0.025011819,0.008176833,0.032862604,0.1978392
M_0098_10y6m_1 (mp3cut.net).mp3,word repetition,21.41262,39.18575668334961,0.013690522,0.015125166,0.0044503855,0.014756801
M_0102_09y6m_1 (mp3cut.net) (1).mp3,word repetition,15.155934,26.729843139648438,0.019069152,0.011140078,0.15527149,0.43530416
M_0102_09y6m_1 (mp3cut.net).mp3,word repetition,17.577406,62.874229431152344,0.011900533,0.008156122,0.004966731,0.0127907405
M_0102_9y5m_1 (mp3cut.net)1.mp3,word repetition,17.186302,48.94789123535156,0.019750789,0.010161471,0.03991292,0.10437379
M_0102_9y5m_1 (mp3cut.net)6.mp3,word repetition,13.823194,21.268939971923828,0.005597256,0.008455663,0.0034019647,0.008077662
M_0103_14y1m_1 (mp3cut.net) (1).mp3,word repetition,24.521015,59.021392822265625,0.028905412,0.03220269,0.0069520674,0.011721174
M_0103_14y1m_1 (mp3cut.net) (2).mp3,word repetition,27.439934,40.29811477661133,0.006325153,0.0019041566,0.0009829527,0.0010432671
M_0103_14y1m_1 (mp3cut.net).mp3,word repetition,26.253492,42.153594970703125,0.024709461,0.0032782836,0.0008688319,0.0014365994
M_0103_14y7m_1 (mp3cut.net) (1).mp3,word repetition,18.200928,40.12859344482422,0.023246678,0.0069896565,0.0021590968,0.0037781894
M_0103_14y7m_1 (mp3cut.net) (2).mp3,word repetition,8.169082,9.82781982421875,0.000887797,0.0007085658,0.0005595225,0.0008768986
M_0103_14y7m_1 (mp3cut.net) (3).mp3,word repetition,14.408179,26.33706283569336,0.042764094,0.016334157,0.026183154,0.035910275
M_0103_14y7m_1 (mp3cut.net) (4).mp3,word repetition,16.935755,27.363977432250977,0.01953307,0.0051629404,0.0010111321,0.001827742
M_0103_14y7m_1 (mp3cut.net) (5).mp3,word repetition,14.37771,18.621498107910156,0.0418512,0.013411009,0.002270207,0.0027343582
M_0112_10y7m_1 (mp3cut.net) (1).mp3,word repetition,33.586628,47.77125930786133,0.0059154755,0.004668805,0.0014943614,0.0030592293
M_0112_10y7m_1 (mp3cut.net) (2).mp3,word repetition,30.329065,44.39727783203125,0.009964293,0.0038406483,0.0034713591,0.007347589
M_0112_10y7m_1 (mp3cut.net) (3).mp3,word repetition,30.312593,64.06979370117188,0.0126035325,0.0073142056,0.0048711123,0.01353955
M_0112_10y7m_1 (mp3cut.net) (4).mp3,word repetition,17.521374,26.977270126342773,0.021588363,0.014771346,0.006099056,0.0117003415
M_0112_10y7m_1 (mp3cut.net).mp3,word repetition,30.41421,56.22751235961914,0.006767678,0.0039667087,0.002013721,0.00399301
M_0121_11y1m_1 (mp3cut.net)2.mp3,word repetition,27.058193,35.31108093261719,0.0074139885,0.002213494,0.00076878944,0.0014353584
M_0124_10y1m_1 (mp3cut.net) (2).mp3,word repetition,16.51182,40.75733184814453,0.12355833,0.029703973,0.06957336,0.09576487
M_0124_10y1m_1 (mp3cut.net).mp3,word repetition,11.73583,31.19632339477539,0.17653984,0.03444118,0.03576719,0.034453962
M_0128_07y10m_1 (mp3cut.net) (1).mp3,word repetition,34.285404,55.11696243286133,0.02153218,0.012977877,0.0031106356,0.010897766
M_0128_07y10m_1 (mp3cut.net) (10).mp3,word repetition,17.21981,18.3308162689209,0.032213774,0.026702844,0.019684287,0.06794686
M_0128_07y10m_1 (mp3cut.net) (2).mp3,word repetition,27.652996,43.43104553222656,0.004625056,0.0030634422,0.001079439,0.0037497436
M_0128_07y10m_1 (mp3cut.net) (3).mp3,word repetition,21.895102,25.807743072509766,0.022255305,0.0078034345,0.008565311,0.0199574
M_0128_07y10m_1 (mp3cut.net) (4).mp3,word repetition,20.379408,27.791540145874023,0.04284769,0.023620293,0.009892249,0.0172009
M_0128_07y10m_1 (mp3cut.net) (5).mp3,word repetition,32.558784,75.74102020263672,0.022726487,0.023006575,0.002500648,0.005217919
M_0128_07y10m_1 (mp3cut.net) (6).mp3,word repetition,25.239698,41.68803787231445,0.029427836,0.0071757315,0.0100670215,0.044657543
M_0128_07y10m_1 (mp3cut.net) (7).mp3,word repetition,19.046076,19.306026458740234,0.030391384,0.0073038135,0.0040541375,0.021863878
M_0128_07y10m_1 (mp3cut.net) (8).mp3,word repetition,25.409252,36.14997863769531,0.030700495,0.011109649,0.0019726986,0.004995522
M_0128_07y10m_1 (mp3cut.net) (9).mp3,word repetition,25.416441,43.82564163208008,0.026890855,0.009570052,0.0041834386,0.015380153
M_0128_07y10m_1 (mp3cut.net).mp3,word repetition,27.609829,41.66357421875,0.027481753,0.02531336,0.016964065,0.054930195
M_0132_12y11m_1 (mp3cut.net) (1).mp3,word repetition,12.535371,13.04862117767334,0.0024361643,0.0028149877,0.0027093065,0.0039715
M_0132_12y11m_1 (mp3cut.net) (2).mp3,word repetition,26.363834,45.4627799987793,0.013603667,0.0043855007,0.0030336655,0.006184183
M_0132_12y11m_1 (mp3cut.net) (3).mp3,word repetition,26.794727,50.542877197265625,0.0164969,0.008780749,0.0060789133,0.012050006
M_0132_12y11m_1 (mp3cut.net) (4).mp3,word repetition,30.000385,65.54563903808594,0.025979955,0.012078425,0.004251917,0.006775799
M_0132_12y11m_1 (mp3cut.net) (5).mp3,word repetition,17.846304,20.372699737548828,0.0020225847,0.0007635235,0.002105697,0.0031182962
M_0132_12y11m_1 (mp3cut.net) (6).mp3,word repetition,16.655252,18.812458038330078,0.0034365419,0.003671069,0.001988421,0.0029823168
M_0132_12y11m_1 (mp3cut.net) (7).mp3,word repetition,20.513882,27.197477340698242,0.051155936,0.019041833,0.0072231456,0.0124491025
M_0132_12y11m_1 (mp3cut.net).mp3,word repetition,25.837467,46.833038330078125,0.038428623,0.0068883994,0.0033860253,0.005795508
M_0133_08y9m_1 (mp3cut.net) (1).mp3,word repetition,22.34891,36.349185943603516,0.039667998,0.024821537,0.00623357,0.0067406036
M_0133_08y9m_1 (mp3cut.net) (2).mp3,word repetition,24.945587,39.36238098144531,0.023005918,0.020416886,0.012419237,0.028177563
M_0133_08y9m_1 (mp3cut.net) (3).mp3,word repetition,24.61292,39.71367263793945,0.053658087,0.01763402,0.19746102,0.37486598
M_0133_08y9m_1 (mp3cut.net) (4).mp3,word repetition,21.57941,41.84540557861328,0.037934925,0.011329227,0.0062848264,0.010260795
M_0133_08y9m_1 (mp3cut.net) (5).mp3,word repetition,26.463491,41.162269592285156,0.042620428,0.027817013,0.0035131932,0.004823024
M_0133_08y9m_1 (mp3cut.net) (6).mp3,word repetition,26.413864,43.144981384277344,0.04641496,0.018371753,0.03385121,0.061477624
M_0133_08y9m_1 (mp3cut.net) (7).mp3,word repetition,24.351772,39.43973922729492,0.049191024,0.016191782,0.0057119015,0.00947998
M_0133_08y9m_1 (mp3cut.net) (8).mp3,word repetition,24.68723,43.55952835083008,0.046088353,0.014475076,0.022211963,0.02782945
M_0133_08y9m_1 (mp3cut.net).mp3,word repetition,26.961372,49.27762985229492,0.048304603,0.026898343,0.0639967,0.12474739
M_0138_12y2m_1 (mp3cut.net) (1).mp3,word repetition,20.594442,29.989912033081055,0.050234605,0.041266408,0.015472542,0.036465637
M_0138_12y2m_1 (mp3cut.net) (2).mp3,word repetition,15.12075,21.473236083984375,0.04495012,0.013984983,0.50057006,0.5179652
M_0138_12y2m_1 (mp3cut.net).mp3,word repetition,24.527159,33.73004913330078,0.052962355,0.035567515,0.0075898874,0.009245533
M_0138_13y3m_1 (mp3cut.net) (1).mp3,word repetition,10.154936,31.353294372558594,0.04752504,0.030565951,0.06971463,0.1031163
M_0138_13y3m_1 (mp3cut.net).mp3,word repetition,14.043876,31.435169219970703,0.0132307215,0.006612033,0.37249094,0.63288623
M_0146_10y0m_1 (mp3cut.net) (1).mp3,word repetition,18.242723,25.091753005981445,0.014488649,0.011344276,0.0031590972,0.006686616
M_0146_10y0m_1 (mp3cut.net).mp3,word repetition,26.078386,33.44841384887695,0.011819471,0.010816683,0.001045403,0.0012437666
M_0210_11y3m_1 (mp3cut.net) (1).mp3,word repetition,23.949738,36.63873291015625,0.030364128,0.00058008684,0.0004752086,0.00049074745
M_0210_11y3m_1 (mp3cut.net).mp3,word repetition,26.171272,39.53889465332031,0.0169367,0.015010719,0.001242697,0.0021999725
M_0210_11y3m_1 (mp3cut.net)1.mp3,word repetition,21.429176,23.76885223388672,0.036629114,0.026146285,0.0023971992,0.0076757865
M_0213_10y10m_1 (mp3cut.net) (11).mp3,word repetition,16.446579,22.723405838012695,0.02822452,0.006436521,0.004669017,0.0060307486
M_0213_10y10m_1 (mp3cut.net) (3).mp3,word repetition,26.076614,38.3858642578125,0.015234501,0.007323858,0.0043038176,0.008860413
M_0213_10y10m_1 (mp3cut.net) (4).mp3,word repetition,24.578293,52.95771789550781,0.015251928,0.004846969,0.00060883746,0.0026424292
M_0213_10y10m_1 (mp3cut.net) (5).mp3,word repetition,13.352631,21.001174926757812,0.03353966,0.017220998,0.0080568055,0.01474202
M_0213_10y10m_1 (mp3cut.net) (6).mp3,word repetition,29.122534,46.42460632324219,0.011402308,0.0050477427,0.00166887,0.0017440198
M_0213_10y10m_1 (mp3cut.net) (7).mp3,word repetition,25.102339,38.37745666503906,0.0057380064,0.002504647,0.003527936,0.0058079995
M_0213_10y10m_1 (mp3cut.net) (8).mp3,word repetition,24.153957,42.248741149902344,0.0068736346,0.0068052392,0.0013921545,0.0018631241
M_0213_10y10m_1 (mp3cut.net) (9).mp3,word repetition,21.919672,46.641990661621094,0.020372633,0.0038263707,0.0030376045,0.004355315
M_0213_10y10m_1 (mp3cut.net).mp3,word repetition,19.964762,44.433509826660156,0.022580542,0.004977335,0.0011123734,0.0016071489
M_0216_12y1m_1 (mp3cut.net) (1).mp3,word repetition,24.08415,39.958984375,0.02313918,0.002477732,0.00149203,0.0025621103
M_0216_12y1m_1 (mp3cut.net).mp3,word repetition,24.886915,37.62528610229492,0.016544813,0.001216497,0.00033383482,0.0004067247
M_0217_12y4m_1 (mp3cut.net) (1).mp3,word repetition,20.321627,29.155118942260742,0.007098404,0.008763477,0.00043512767,0.0007141387
M_0217_12y4m_1 (mp3cut.net) (2).mp3,word repetition,22.193584,34.49156188964844,0.040661525,0.010088048,0.021959284,0.035262026
M_0217_12y4m_1 (mp3cut.net) (3).mp3,word repetition,15.983014,30.083126068115234,0.037285905,0.011568854,0.003975112,0.004830613
M_0217_12y4m_1 (mp3cut.net) (4).mp3,word repetition,13.225226,21.253393173217773,0.053606294,0.021508398,0.016162464,0.022533119
M_0217_12y4m_1 (mp3cut.net).mp3,word repetition,22.470243,36.51692199707031,0.033561263,0.017642496,0.007872043,0.018117348
M_0251_15y2m_1 (mp3cut.net) (1).mp3,word repetition,17.41068,23.330169677734375,0.040077195,0.024694135,0.022289377,0.034643676
M_0251_15y2m_1 (mp3cut.net) (2).mp3,word repetition,23.762037,31.24006462097168,0.0054328283,0.0027585502,0.0010512638,0.0015107348
M_0251_15y2m_1 (mp3cut.net) (3).mp3,word repetition,13.814391,17.264453887939453,0.017665604,0.003776769,0.043299448,0.09987813
M_0251_15y2m_1 (mp3cut.net) (4).mp3,word repetition,24.826405,35.755645751953125,0.00217263,0.00080208865,0.00090437185,0.00092846324
M_0251_15y2m_1 (mp3cut.net) (5).mp3,word repetition,20.881712,29.654237747192383,0.039057128,0.0064120884,0.1038875,0.21150574
M_0251_15y2m_1 (mp3cut.net).mp3,word repetition,25.520973,38.21506118774414,0.01632678,0.0064204903,0.0027396553,0.0034245807
M_0253_14y6m_1 (mp3cut.net) (1).mp3,word repetition,14.950656,30.03769302368164,0.031166194,0.014498618,0.007380658,0.011137965
M_0253_14y6m_1 (mp3cut.net) (3).mp3,word repetition,15.097324,29.710926055908203,0.022914546,0.015491547,0.024231128,0.032000918
M_0253_14y6m_1 (mp3cut.net) (4).mp3,word repetition,9.921825,16.058834075927734,0.013463124,0.006775903,0.082804754,0.21005103
M_0253_14y6m_1 (mp3cut.net) (5).mp3,word repetition,7.5925293,11.433115005493164,0.059181858,0.015354521,0.21461873,0.29158777
M_0253_14y6m_1 (mp3cut.net) (6).mp3,word repetition,7.5601177,9.55656909942627,0.032382265,0.013971897,0.0012631448,0.0023003623
M_0253_14y6m_1 (mp3cut.net).mp3,word repetition,14.218962,23.868562698364258,0.062578425,0.02992187,0.7342396,0.7804448
M_0253_14y8m_1 (mp3cut.net) (1).mp3,word repetition,11.900521,28.777284622192383,0.0205865,0.025675252,0.0052330527,0.013871082
M_0253_14y8m_1 (mp3cut.net).mp3,word repetition,24.537014,37.93638610839844,0.026329415,0.0061059264,0.0027265046,0.0043760296
M_0388_11y6m_1 (mp3cut.net) (1).mp3,word repetition,12.996706,41.541168212890625,0.005133954,0.0055338065,0.007976621,0.04503313
M_0388_11y6m_1 (mp3cut.net) (2).mp3,word repetition,10.343782,24.578285217285156,0.0042210566,0.0048629497,0.0032287985,0.0046457425
M_0388_11y6m_1 (mp3cut.net).mp3,word repetition,10.788974,27.40553855895996,0.016438844,0.009042124,0.00093396765,0.001197597
M_0390_12y6m_1 (mp3cut.net) (1).mp3,word repetition,13.73005,44.484169006347656,0.016821936,0.0070734676,0.0030218444,0.0034805052
M_0390_12y6m_1 (mp3cut.net) (2).mp3,word repetition,12.427849,32.52144241333008,0.0112123815,0.019121898,0.0022745982,0.004489521
M_0390_12y6m_1 (mp3cut.net) (3).mp3,word repetition,11.3938,25.535491943359375,0.026034934,0.01553889,0.0047361404,0.007846217
M_0390_12y6m_1 (mp3cut.net) (4).mp3,word repetition,9.925552,38.54366683959961,0.017986124,0.0074168094,0.0051992694,0.010968494
M_0390_12y6m_1 (mp3cut.net) (5).mp3,word repetition,11.744913,42.36322784423828,0.013199289,0.005969305,0.004361424,0.010200806
M_0390_12y6m_1 (mp3cut.net).mp3,word repetition,13.165303,25.12977409362793,0.020909825,0.0028720477,0.0019360229,0.0041472907
M_0541_11y3m_1 (mp3cut.net) (1).mp3,word repetition,21.174145,35.80541229248047,0.015074717,0.008340976,0.0135789225,0.016480664
M_0541_11y3m_1 (mp3cut.net) (2).mp3,word repetition,21.739128,32.12452697753906,0.03498269,0.01815411,0.005027402,0.005330286
M_0541_11y3m_1 (mp3cut.net) (3).mp3,word repetition,24.208958,33.92728805541992,0.028427377,0.012123801,0.04482114,0.054859333
M_0541_11y3m_1 (mp3cut.net).mp3,word repetition,13.192356,16.93266487121582,0.001878117,0.0012398589,0.0028099082,0.0046394416
M_0541_11y3m_2 (mp3cut.net) (1).mp3,word repetition,15.671334,38.036930084228516,0.021396836,0.0034845872,0.0565256,0.13716607
M_0541_11y3m_2 (mp3cut.net) (2).mp3,word repetition,16.79407,44.918853759765625,0.013090345,0.00419822,0.08335671,0.19893621
M_0541_11y3m_2 (mp3cut.net).mp3,word repetition,15.168055,21.101497650146484,0.016965207,0.0037138236,0.00058625697,0.0020847644
M_0541_11y8m_1 (mp3cut.net) (1).mp3,word repetition,9.976815,14.972814559936523,0.044475265,0.013471391,0.05220799,0.08323044
M_0541_11y8m_1 (mp3cut.net) (10).mp3,word repetition,13.620419,16.888080596923828,0.013762987,0.012806192,0.033078935,0.048065886
M_0541_11y8m_1 (mp3cut.net) (11).mp3,word repetition,20.119427,35.44404602050781,0.018644303,0.005783553,0.0011612946,0.0026706944
M_0541_11y8m_1 (mp3cut.net) (12).mp3,word repetition,10.347197,15.426435470581055,0.005540277,0.0042782924,0.0010910432,0.0021843582
M_0541_11y8m_1 (mp3cut.net) (13).mp3,word repetition,19.284042,35.814308166503906,0.02582694,0.0058922595,0.02137663,0.04094394
M_0541_11y8m_1 (mp3cut.net) (14).mp3,word repetition,20.126675,34.11381149291992,0.027710188,0.007223508,0.022727337,0.043378513
M_0541_11y8m_1 (mp3cut.net) (15).mp3,word repetition,21.634161,31.31415557861328,0.040967625,0.025804868,0.008622546,0.010092132
M_0541_11y8m_1 (mp3cut.net) (16).mp3,word repetition,18.111923,37.46353530883789,0.018579759,0.0031889386,0.024775203,0.05212713
M_0541_11y8m_1 (mp3cut.net) (2).mp3,word repetition,19.83124,26.64266586303711,0.059242528,0.02290171,0.016208291,0.01927368
M_0541_11y8m_1 (mp3cut.net) (3).mp3,word repetition,23.05307,37.193206787109375,0.027729262,0.0053966753,0.002414881,0.0033274821
M_0541_11y8m_1 (mp3cut.net) (4).mp3,word repetition,17.69081,30.30959129333496,0.03500036,0.006400737,0.17372958,0.30545813
M_0541_11y8m_1 (mp3cut.net) (5).mp3,word repetition,19.19162,29.44155502319336,0.035516817,0.007997203,0.048593096,0.10509723
M_0541_11y8m_1 (mp3cut.net) (6).mp3,word repetition,12.677016,16.724645614624023,0.021290844,0.012926212,0.03952704,0.055348314
M_0541_11y8m_1 (mp3cut.net) (7).mp3,word repetition,12.084922,15.88479995727539,0.025794562,0.016181149,0.04250396,0.061079096
M_0541_11y8m_1 (mp3cut.net) (8).mp3,word repetition,22.3926,33.38136291503906,0.032726306,0.008212332,0.027448798,0.047224995
M_0541_11y8m_1 (mp3cut.net) (9).mp3,word repetition,18.504635,34.73458480834961,0.0077925124,0.0059645902,0.01261337,0.02715936
M_0541_11y8m_1 (mp3cut.net).mp3,word repetition,14.024516,16.370506286621094,0.018798295,0.008423728,0.059244934,0.16771746
M_0553_11y0m_1 (mp3cut.net)5.mp3,word repetition,18.598999,28.33824920654297,0.036390558,0.022223713,0.2264056,0.37391198
M_0814_14y5m_1 (mp3cut.net) (1).mp3,word repetition,15.975401,46.75273132324219,0.026830671,0.0068445704,0.30662787,0.4362526
M_0814_14y5m_1 (mp3cut.net) (3).mp3,word repetition,5.901308,6.5263519287109375,0.04019182,0.003879912,0.00043304832,0.00041596187
M_0814_14y5m_1 (mp3cut.net) (4).mp3,word repetition,17.32029,49.92653274536133,0.023454359,0.012501143,0.0351094,0.08071347
M_0814_14y5m_1 (mp3cut.net).mp3,word repetition,15.94964,44.94013977050781,0.02904686,0.007587901,0.3434851,0.450235
M_0815_10y11m_1 (mp3cut.net) (1).mp3,word repetition,17.853348,63.269840240478516,0.006608377,0.017977167,0.0004331785,0.0006657842
M_0815_10y11m_1 (mp3cut.net) (2).mp3,word repetition,17.836956,23.26544189453125,0.028675625,0.0012053075,0.10426142,0.35947388
